,id,state,gender,dob,avggift,hv1,med_house_income,avg_fam_income,hvp1,ic5,pobc1,pobc2,med_fam_income,avg_house_income,domain,profit,target_d
736,168234,CA,F,0,23.0,3514.0,531,833.0,96,38075,13,50,682.0,625,U1,0.0,23.0
737,41089,FL,F,2112,7.083333333,883.0,374,466.0,1,19246,5,23,421.0,417,C2,-2.0833333329999997,5.0
738,174803,OR,M,4307,7.894736842,672.0,366,455.0,1,15505,0,53,383.0,422,T1,2.1052631579999996,10.0
739,162208,CA,M,2001,9.846153846,5791.0,782,867.0,98,34593,10,46,835.0,814,S1,0.153846154,10.0
740,113045,OK,,0,16.66666667,699.0,393,487.0,0,14925,2,61,477.0,430,T2,8.333333329999999,25.0
741,182105,WA,F,3104,11.28571429,877.0,415,459.0,1,14758,3,59,430.0,446,S2,-1.2857142899999996,10.0
742,19323,NC,M,2401,31.75,740.0,279,398.0,1,12653,3,38,295.0,358,R1,-14.879999999999999,16.87
743,124683,TX,M,2401,7.0,1074.0,481,590.0,10,18586,5,74,504.0,560,T1,5.0,12.0
744,25641,GA,M,2410,9.4,685.0,409,463.0,0,12546,1,71,422.0,436,S2,0.5999999999999996,10.0
745,165440,CA,F,6209,9.4,1403.0,419,505.0,2,20395,16,53,430.0,480,C2,10.6,20.0
746,124395,TX,M,1907,8.888888889,838.0,337,496.0,4,18277,0,88,366.0,441,T2,11.111111111,20.0
747,73504,MI,F,3902,13.85714286,460.0,237,315.0,1,10728,1,82,279.0,281,R2,6.14285714,20.0
748,188439,CA,F,0,9.118235294,1578.0,306,337.0,12,7046,50,33,304.0,342,0,4.881764706,14.0
749,187518,TX,F,0,14.5,944.0,438,532.0,2,17306,1,48,509.0,492,S1,1.5,16.0
750,24212,SC,M,4401,6.25,2817.0,767,917.0,84,39319,0,53,863.0,866,T2,-0.25,6.0
751,21386,NC,female,5701,7.833333333,498.0,243,326.0,1,11462,0,86,284.0,285,T2,2.1666666670000003,10.0
752,110291,LA,M,0,9.47125,0.0,0,0.0,0,0,0,0,0.0,0,C3,2.5287500000000005,12.0
753,44828,MI,M,2401,6.857142857,395.0,189,252.0,0,8510,1,86,242.0,215,R3,-0.8571428570000004,6.0
754,45008,FL,F,4605,10.9,651.0,271,325.0,0,11919,10,29,287.0,303,U3,-0.9000000000000004,10.0
755,55484,MS,M,0,12.75,366.0,132,229.0,0,6873,1,85,182.0,196,R3,12.25,25.0
756,149429,CA,F,1212,5.484848485,2280.0,353,467.0,69,16726,34,37,397.0,419,U3,4.515151515,10.0
757,48455,AL,Male,0,6.333333333,387.0,203,281.0,0,9654,0,78,252.0,244,R3,1.6666666670000003,8.0
758,28621,GA,F,1401,14.0,550.0,144,253.0,2,10249,6,63,211.0,206,S1,11.0,25.0
759,131467,CO,F,0,4.090909091,660.0,183,251.0,1,11152,6,37,188.0,235,C2,-2.0909090910000003,2.0
760,160579,CA,F,0,9.540540541,3531.0,506,626.0,92,23233,10,51,554.0,581,T1,-0.5405405410000004,9.0
761,20533,NC,M,4801,15.75,738.0,313,411.0,8,14070,2,61,350.0,372,T1,9.25,25.0
762,29103,GA,F,2801,5.8125,718.0,206,295.0,5,11129,1,62,256.0,254,R2,5.1875,11.0
763,122350,TX,M,0,21.63636364,469.0,223,270.0,0,8518,1,67,250.0,241,0,3.363636360000001,25.0
764,191547,NE,F,1701,21.85,318.0,216,265.0,0,8799,4,25,250.0,240,0,-6.850000000000001,15.0
765,4544,CA,M,0,19.73684211,5132.0,655,826.0,96,38854,19,39,757.0,721,U1,0.2631578899999987,20.0
766,140808,NV,F,0,17.83333333,1181.0,451,521.0,5,17987,9,18,466.0,494,S1,7.1666666700000015,25.0
767,76625,IA,M,1001,5.0,386.0,232,313.0,0,9987,1,84,276.0,274,C3,1.0,6.0
768,57349,KY,F,6601,6.0,685.0,288,379.0,0,15832,3,65,405.0,320,C2,1.0,7.0
769,27366,GA,M,1705,6.380952381,756.0,334,421.0,0,15669,0,82,334.0,426,R2,9.619047619,16.0
770,100146,MO,M,2308,19.28571429,464.0,256,322.0,0,10907,3,79,310.0,283,S3,5.714285709999999,25.0
771,11991,LA,M,0,17.0,0.0,0,0.0,0,0,0,0,0.0,0,C3,8.0,25.0
772,27736,GA,F,5101,7.285714286,1245.0,618,705.0,5,21467,1,38,634.0,687,C1,0.7142857139999998,8.0
773,114873,OK,U,0,7.53125,553.0,176,275.0,2,10891,2,50,220.0,235,R2,2.46875,10.0
774,156997,CA,F,0,20.0,1869.0,358,359.0,31,15739,15,47,358.0,344,U2,5.0,25.0
775,80646,WI,male,2410,3.5555555560000003,360.0,198,269.0,0,8452,0,84,217.0,248,R3,0.4444444439999997,4.0
776,190837,WI,F,901,8.125,432.0,203,323.0,0,9769,1,85,300.0,226,C3,2.875,11.0
777,18322,NC,M,2401,7.375,807.0,329,422.0,4,16724,4,66,374.0,390,R1,2.625,10.0
778,118819,TX,F,0,12.33333333,786.0,421,453.0,0,12335,0,63,460.0,393,C1,7.66666667,20.0
779,14233,WY,male,5301,18.33333333,307.0,184,341.0,0,10860,1,44,264.0,247,C2,6.6666666700000015,25.0
780,142163,NV,M,0,8.833333332999999,1270.0,447,472.0,5,15652,2,36,419.0,476,T2,3.166666667000001,12.0
781,149757,CA,F,0,13.0,4167.0,213,279.0,78,11264,0,64,376.0,224,U2,9.0,22.0
782,49650,AL,Male,5201,9.777777777999999,472.0,166,302.0,2,8760,0,90,218.0,257,R2,0.22222222200000097,10.0
783,61191,IN,F,1901,6.578947368,472.0,305,322.0,0,11371,4,64,308.0,306,C3,3.4210526320000003,10.0
784,23491,SC,M,4001,9.166666667000001,824.0,348,400.0,0,14663,2,40,371.0,365,S2,0.8333333329999988,10.0
785,87127,MT,female,2101,10.0,862.0,248,432.0,0,21284,5,49,359.0,357,C2,0.0,10.0
786,263,SC,,2001,11.625,2156.0,331,401.0,56,24742,0,11,319.0,419,T1,-1.625,10.0
787,137962,AZ,M,3510,9.666666667000001,906.0,396,485.0,3,20138,10,21,417.0,443,S1,0.3333333329999988,10.0
788,21746,NC,female,4801,10.36363636,481.0,162,247.0,0,10228,0,75,204.0,212,R3,-0.3636363599999992,10.0
789,140632,NM,F,2901,14.2,560.0,259,345.0,0,11660,4,19,333.0,295,T2,5.800000000000001,20.0
790,20773,NC,M,0,4.909090909,475.0,136,245.0,1,8676,1,74,186.0,201,R2,0.09090909100000033,5.0
791,81006,WI,F,2307,5.0,567.0,149,223.0,2,7817,1,75,158.0,210,R2,1.0,6.0
792,135060,AZ,Female,0,12.5,1654.0,439,652.0,40,23572,6,36,545.0,536,U1,7.5,20.0
793,86626,ND,M,4901,3.4,799.0,325,506.0,2,17372,1,79,400.0,421,C1,2.6,6.0
794,173039,CA,F,0,23.11111111,574.0,223,263.0,0,8735,5,70,243.0,241,R3,26.88888889,50.0
795,105660,KS,M,0,9.0,430.0,236,388.0,0,13227,1,75,333.0,314,R2,-4.0,5.0
796,35935,FL,M,1101,10.66666667,711.0,266,363.0,1,13120,13,12,351.0,305,S2,10.33333333,21.0
797,31746,FL,M,2802,8.333333332999999,576.0,326,339.0,0,11310,1,61,326.0,353,T2,-2.333333332999999,6.0
798,71491,MI,F,0,17.5,786.0,381,479.0,1,16368,3,70,443.0,422,C2,7.5,25.0
799,188666,FL,M,0,14.77777778,710.0,387,494.0,6,15917,2,44,446.0,442,S1,10.22222222,25.0
800,135016,AZ,Female,5212,7.5,433.0,194,183.0,0,5088,29,50,183.0,196,C3,6.5,14.0
801,175283,OR,F,4501,42.08333333,1027.0,447,633.0,2,25039,5,46,584.0,520,S1,7.916666669999998,50.0
802,69983,MI,M,1305,7.5625,475.0,239,319.0,0,10528,1,91,295.0,291,R2,3.4375,11.0
803,42291,FL,M,0,10.52631579,568.0,221,328.0,2,14886,2,34,256.0,273,R2,4.47368421,15.0
804,160869,CA,M,1502,4.15,1035.0,328,313.0,1,9472,7,55,339.0,298,C2,-0.15000000000000036,4.0
805,28003,IL,F,0,9.2,1671.0,662,711.0,19,23530,12,64,664.0,700,C1,5.800000000000001,15.0
806,104732,KS,F,1403,6.285714286,605.0,306,362.0,0,14037,3,34,335.0,343,S2,3.714285714,10.0
807,126035,TX,U,1308,10.0625,262.0,163,260.0,0,7587,4,89,206.0,226,R3,10.9375,21.0
808,29852,GA,M,5712,9.643571429,593.0,301,361.0,0,11838,2,62,341.0,316,T2,7.356428571,17.0
809,118091,TX,M,4612,16.125,491.0,356,387.0,0,12961,2,77,384.0,357,T2,3.875,20.0
810,8204,MI,F,1503,13.25,301.0,205,256.0,0,8803,0,92,208.0,246,R3,-3.25,10.0
811,90947,IL,F,5001,15.0,560.0,296,388.0,0,14237,6,76,384.0,340,S3,10.0,25.0
812,144769,CA,U,0,5.8,5879.0,703,930.0,98,57390,16,42,976.0,794,S1,0.20000000000000018,6.0
813,6912,NV,F,2609,12.91666667,617.0,168,259.0,1,9154,8,40,202.0,239,C2,2.0833333300000003,15.0
814,2464,TX,M,4104,7.823529412,481.0,195,307.0,1,11476,3,83,248.0,265,0,-0.8235294120000001,7.0
815,71400,MI,M,0,8.0,602.0,336,391.0,0,12418,1,87,366.0,363,R2,7.0,15.0
816,250,IL,F,1001,10.875,469.0,222,304.0,1,10469,2,77,241.0,257,S2,4.125,15.0
817,99325,MO,M,1701,10.0,1191.0,440,575.0,1,20176,3,58,536.0,515,C1,0.0,10.0
818,120461,TX,F,4401,16.4,547.0,309,377.0,0,11973,1,70,337.0,340,R2,3.6000000000000014,20.0
819,185760,GA,,0,6.916666667,659.0,250,432.0,0,14914,7,43,338.0,334,C2,3.0833333329999997,10.0
820,133285,ID,F,0,25.0,466.0,205,265.0,0,10962,1,48,242.0,242,R2,5.0,30.0
821,60526,IN,M,4510,5.5,347.0,213,275.0,0,7915,3,85,221.0,252,C3,0.5,6.0
822,26858,GA,M,4212,11.33333333,871.0,408,476.0,2,16480,6,37,426.0,452,S2,3.6666666699999997,15.0
823,61488,IN,M,2101,5.403846154,682.0,367,448.0,0,14194,1,87,432.0,395,R2,1.596153846,7.0
824,182156,WA,F,3001,22.0,987.0,393,427.0,2,13350,3,52,408.0,420,S2,5.0,27.0
825,133925,ID,M,1906,22.0,605.0,213,303.0,3,10788,2,38,241.0,269,R1,3.0,25.0
826,115431,OK,M,2801,4.8,389.0,177,248.0,0,7982,0,71,218.0,211,T2,0.20000000000000018,5.0
827,72366,MI,M,4701,10.5,448.0,291,359.0,0,11662,1,52,309.0,330,R2,9.5,20.0
828,32527,FL,F,3801,3.4444444439999997,786.0,352,423.0,1,16104,5,26,371.0,384,S2,-0.4444444439999997,3.0
829,175974,OR,M,1701,7.444444444,542.0,199,262.0,0,9349,8,53,219.0,239,C3,3.555555556,11.0
830,96008,IL,F,0,4.838709677,300.0,87,185.0,0,7586,2,84,163.0,134,T3,0.16129032300000024,5.0
831,106610,NE,M,2812,10.5,475.0,318,366.0,0,13159,0,75,360.0,324,T2,4.5,15.0
832,80395,WI,F,0,15.0,902.0,477,517.0,0,15876,2,77,507.0,500,C1,35.0,50.0
833,86225,SD,M,3611,13.5,499.0,247,331.0,0,12213,1,81,283.0,273,R2,-3.5,10.0
834,43595,MI,M,0,5.75,684.0,461,543.0,0,17874,1,79,523.0,503,T2,0.25,6.0
835,144812,CA,M,2801,80.0,3608.0,336,526.0,96,19440,28,35,462.0,421,S1,-30.0,50.0
836,182480,WA,F,0,30.71428571,705.0,337,569.0,2,20987,4,49,416.0,449,C1,19.28571429,50.0
837,135265,AZ,feamale,0,10.0,815.0,264,472.0,0,18423,7,12,439.0,322,S2,4.0,14.0
838,84610,MN,F,1111,3.1136363639999995,780.0,477,507.0,0,16525,4,69,485.0,488,C1,0.8863636360000005,4.0
839,116533,TX,F,0,7.619047619,496.0,234,259.0,0,9429,11,74,218.0,260,T2,2.380952381,10.0
840,29501,GA,U,2710,17.42857143,510.0,276,347.0,1,10325,0,76,338.0,305,T2,3.5714285699999984,21.0
841,102351,MO,F,3301,13.33333333,787.0,208,356.0,0,11107,0,59,271.0,264,U3,9.66666667,23.0
842,136935,OK,F,0,9.0,454.0,312,306.0,0,9808,3,63,311.0,302,T2,6.0,15.0
843,137833,AZ,M,0,22.5,762.0,375,437.0,0,14900,6,21,396.0,418,T2,2.5,25.0
844,162392,CA,M,2301,11.85714286,3839.0,683,729.0,98,26731,19,46,669.0,706,S1,8.14285714,20.0
845,186713,CA,F,3408,22.8125,813.0,297,424.0,0,22764,10,21,360.0,348,C2,-7.8125,15.0
846,12573,WA,F,803,63.03571429,1375.0,285,443.0,6,18247,7,41,510.0,330,0,38.96428571,102.0
847,112594,AR,M,0,9.0,704.0,222,461.0,2,18592,1,70,374.0,295,T2,6.0,15.0
848,145123,CA,F,1801,4.1,5743.0,564,903.0,99,44839,9,47,812.0,708,S1,0.9000000000000004,5.0
849,58374,KY,F,1712,9.545454546,483.0,169,269.0,0,9809,0,53,237.0,216,T2,0.4545454539999998,10.0
850,108316,LA,M,3909,18.5,1903.0,213,379.0,45,20833,7,49,265.0,274,U1,5.5,24.0
851,71312,MI,F,3811,3.08,497.0,350,384.0,0,11696,1,92,364.0,357,R2,-0.08000000000000007,3.0
852,142241,NV,F,3505,13.2,2368.0,578,833.0,68,27653,7,40,827.0,723,T1,16.8,30.0
853,7238,IA,F,0,5.538461539,374.0,234,283.0,0,10539,0,74,305.0,225,T2,6.461538461,12.0
854,132003,CO,F,0,5.571428571,508.0,240,427.0,0,14984,1,61,303.0,377,R2,2.428571429,8.0
855,172220,CA,M,4011,12.13333333,676.0,156,203.0,0,4877,18,54,172.0,201,C3,6.866666670000001,19.0
856,189916,MI,M,1004,21.16666667,805.0,382,507.0,0,17020,6,78,506.0,421,0,-16.16666667,5.0
857,89358,IL,M,3801,11.66666667,732.0,409,463.0,0,13763,12,63,416.0,450,C2,8.33333333,20.0
858,82843,MN,F,0,5.071428571,737.0,302,445.0,0,14822,5,76,383.0,357,S2,-0.07142857100000022,5.0
859,56124,MS,M,5106,15.0,600.0,254,294.0,0,9800,3,16,255.0,292,0,5.0,20.0
860,75840,IA,M,1501,12.75,686.0,356,492.0,0,19695,3,64,449.0,408,C1,7.25,20.0
861,163220,CA,U,4701,11.5,5829.0,585,977.0,99,52437,16,24,987.0,691,U1,14.5,26.0
862,74615,MI,M,1101,7.0,500.0,155,423.0,0,13674,9,59,385.0,263,C2,2.0,9.0
863,45808,FL,F,1809,8.578947368,877.0,332,432.0,3,16670,7,15,380.0,392,S2,1.4210526320000003,10.0
864,162593,CA,M,5010,9.285714286000001,5954.0,1500,1263.0,99,68593,17,57,1500.0,1185,S1,4.714285713999999,14.0
865,20237,NC,feamale,5201,6.266666667000001,674.0,294,405.0,1,13120,2,65,381.0,347,T2,6.733333332999999,13.0
866,54828,MS,feamale,2606,7.818181817999999,338.0,158,227.0,0,6834,0,90,195.0,197,R3,-2.8181818179999993,5.0
867,168589,OR,F,0,11.875,835.0,186,274.0,7,10045,2,32,244.0,240,U3,-1.875,10.0
868,168275,CA,U,2001,13.69230769,3373.0,643,729.0,96,29018,7,56,682.0,699,U1,22.30769231,36.0
869,175438,OR,,2001,15.46428571,925.0,129,441.0,8,18634,8,28,363.0,215,U2,9.53571429,25.0
870,68427,MI,,0,38.0,483.0,341,430.0,0,14629,17,61,393.0,382,U2,-13.0,25.0
871,89680,IL,F,4201,10.0,1290.0,515,624.0,2,17626,8,74,559.0,575,S1,5.0,15.0
872,132131,CO,F,5901,14.875,613.0,129,244.0,0,8382,0,50,207.0,168,R1,10.125,25.0
873,180175,WA,F,2612,14.07142857,938.0,297,379.0,3,15721,5,52,319.0,344,S2,5.92857143,20.0
874,85931,SD,U,0,6.1111111110000005,246.0,256,297.0,0,9572,0,86,269.0,276,R2,-0.11111111100000048,6.0
875,147305,CA,M,5201,12.4,2741.0,618,558.0,77,21986,4,50,609.0,586,S1,2.5999999999999996,15.0
876,122404,TX,F,3401,10.0,546.0,201,319.0,1,10633,9,70,244.0,270,T2,15.0,25.0
877,27670,GA,M,0,11.5,894.0,423,509.0,2,19549,9,35,481.0,452,S1,13.5,25.0
878,17791,NC,feamale,3901,25.0,969.0,515,596.0,13,22008,7,51,562.0,544,C1,0.0,25.0
879,113728,OK,M,1901,15.0,493.0,244,337.0,0,12105,4,61,305.0,273,C2,0.0,15.0
880,51846,TN,F,5501,15.0,386.0,177,251.0,0,8524,0,83,231.0,220,R3,10.0,25.0
881,51528,TN,F,3701,6.071428571,472.0,257,337.0,0,13332,0,64,303.0,284,C2,-1.0714285710000002,5.0
882,155642,CA,U,0,9.0,1034.0,176,295.0,2,10176,20,44,249.0,222,C2,3.0,12.0
883,99497,MO,M,6201,8.214285713999999,834.0,383,413.0,0,12532,2,78,409.0,382,T2,-3.214285713999999,5.0
884,95240,IL,M,5209,10.71875,604.0,344,391.0,0,12452,5,63,385.0,339,T2,0.28125,11.0
885,126639,TX,M,709,7.4,588.0,237,329.0,1,11033,4,71,272.0,292,R2,0.5999999999999996,8.0
886,15965,NC,M,2701,3.6875,429.0,232,286.0,0,9832,1,75,259.0,253,T3,1.3125,5.0
887,114321,OK,M,0,15.0,737.0,397,456.0,0,14451,1,56,420.0,420,T2,10.0,25.0
888,132567,WY,F,3401,15.33333333,985.0,413,478.0,3,16809,1,40,453.0,449,R1,4.66666667,20.0
889,78312,WI,male,3307,10.55555556,565.0,332,383.0,0,15523,3,72,406.0,370,S2,4.44444444,15.0
890,188078,SC,M,0,11.125,1083.0,450,557.0,11,18815,3,38,502.0,506,T1,-1.125,10.0
891,102398,MO,F,2810,5.166666667,442.0,213,259.0,0,14114,1,53,210.0,274,C2,6.833333333,12.0
892,45116,FL,M,1308,4.9130434780000005,1642.0,522,651.0,26,28264,5,9,551.0,611,S1,0.08695652199999948,5.0
893,155921,CA,M,2001,14.07692308,1483.0,306,416.0,27,17874,4,50,333.0,382,R1,10.92307692,25.0
894,77196,WI,F,6501,15.0,940.0,428,495.0,0,16556,3,83,465.0,452,T2,10.0,25.0
895,10893,CA,,0,15.66666667,2012.0,225,374.0,51,16165,10,36,316.0,294,R1,4.33333333,20.0
896,19621,NC,feamale,2707,12.0,517.0,123,231.0,0,7025,1,81,180.0,194,C3,9.0,21.0
897,149653,CA,F,4908,15.0,1773.0,292,367.0,29,12551,41,37,306.0,346,U2,-5.0,10.0
898,159750,CA,M,1801,6.0,946.0,382,524.0,15,18560,5,63,436.0,465,C2,3.0,9.0
899,136269,AZ,feamale,3401,8.555555556,1149.0,563,606.0,12,18764,3,27,566.0,598,S1,6.444444444,15.0
900,108029,LA,M,4909,4.875,729.0,407,483.0,3,13568,1,92,444.0,448,S2,0.125,5.0
901,10719,WA,F,1401,11.55555556,2375.0,327,377.0,67,16653,6,40,358.0,331,0,7.44444444,19.0
902,156572,CA,M,0,17.33333333,3092.0,578,720.0,66,25768,13,47,644.0,641,S1,7.6666666700000015,25.0
903,152737,CA,M,0,8.941176471,2312.0,456,589.0,63,21372,7,44,516.0,531,S1,-1.9411764710000003,7.0
904,94307,IL,F,2001,9.173913043999999,1063.0,269,393.0,0,13817,36,55,322.0,304,U2,5.826086956000001,15.0
905,129947,CO,F,4401,20.0,552.0,194,315.0,1,10909@,9,49,258.0,262,C3,0.0,20.0
906,108919,LA,F,0,9.5,629.0,210,327.0,1,11405,2,62,277.0,279,C2,5.5,15.0
907,4055,TX,M,5101,10.15384615,1247.0,555,718.0,8,28285,4,62,617.0,672,C1,-0.15384614999999968,10.0
908,175907,OR,F,1508,9.529411765,807.0,351,420.0,0,16532,7,51,388.0,377,C2,5.470588234999999,15.0
909,13188,IN,F,5001,47.18181818,679.0,236,328.0,1,6997,0,91,247.0,304,R3,52.81818182,100.0
910,35181,FL,M,3208,20.875,1395.0,471,642.0,28,28892,6,20,509.0,580,S1,4.125,25.0
911,53127,TN,M,0,17.625,576.0,216,339.0,0,17149,0,78,319.0,295,T2,12.375,30.0
912,88056,IL,F,2901,3.8,1355.0,496,670.0,13,27692,9,65,567.0,593,S1,1.2000000000000002,5.0
913,145944,CA,F,2703,6.583333333,2679.0,445,572.0,78,20693,11,55,470.0,535,S1,6.416666667,13.0
914,86640,ND,F,0,6.862068966,553.0,340,395.0,0,13167,1,76,399.0,355,R2,6.137931034,13.0
915,99673,MO,F,5807,9.5,638.0,470,521.0,0,15490,2,84,483.0,488,S2,12.5,22.0
916,96000,IL,M,1401,3.583333333,359.0,88,329.0,0,10543,10,53,218.0,159,C3,6.416666666999999,10.0
917,170256,CA,F,0,7.5,1246.0,264,362.0,13,11851,4,63,296.0,339,R1,2.5,10.0
918,20821,NC,M,5201,12.21428571,631.0,286,373.0,1,13818,1,83,324.0,333,T2,-2.2142857100000004,10.0
919,189715,CA,F,0,16.25,5708.0,504,854.0,97,36020,19,50,708.0,575,U1,8.75,25.0
920,183898,WA,J,1008,5.5,429.0,266,343.0,1,12534,1,57,302.0,310,R2,-2.5,3.0
921,155157,CA,F,0,12.33333333,955.0,329,359.0,1,10736,7,63,332.0,346,U3,-0.3333333300000003,12.0
922,137134,AZ,M,2512,9.090909091,810.0,320,393.0,0,18361,4,8,354.0,368,C2,0.9090909089999997,10.0
923,129602,CO,F,2401,7.214285714,638.0,222,286.0,0,10909@,13,22,307.0,230,C2,5.785714286,13.0
924,182286,WA,male,4001,15.0,699.0,262,299.0,0,12872,4,55,208.0,301,C2,5.0,20.0
925,138804,AZ,feamale,0,9.444444444,1239.0,348,428.0,10,14561,4,34,365.0,399,R2,0.5555555559999998,10.0
926,100569,MO,M,501,15.0,2241.0,584,904.0,61,29643,2,42,822.0,716,U1,0.0,15.0
927,9287,CA,M,3901,7.2,1432.0,420,461.0,18,14210,4,50,423.0,453,S2,0.7999999999999998,8.0
928,104108,MO,F,2712,11.78947368,609.0,263,355.0,0,13005,2,58,357.0,301,C1,-0.7894736800000004,11.0
929,1357,MI,F,5612,10.66666667,889.0,328,431.0,0,13456,6,84,368.0,391,S2,4.33333333,15.0
930,10784,WA,male,0,4.407407407,791.0,565,571.0,0,20238,8,28,563.0,566,C1,5.592592593,10.0
931,140049,NM,F,4501,9.857142857000001,629.0,170,243.0,2,7822,1,62,197.0,214,R2,10.142857142999999,20.0
932,170489,CA,F,0,20.0,2128.0,470,567.0,56,16285,3,66,472.0,559,T1,0.0,20.0
933,184289,WA,F,4411,7.666666667,645.0,359,381.0,1,11050,9,54,376.0,360,R2,2.3333333329999997,10.0
934,36353,FL,F,2101,9.5,1344.0,335,446.0,23,22233,8,1,403.0,377,C2,7.5,17.0
935,97689,IL,M,3601,10.0,821.0,334,431.0,1,15694,3,57,371.0,390,T2,0.0,10.0
936,133229,ID,M,5001,12.0,681.0,382,445.0,0,16011,5,48,396.0,406,T1,13.0,25.0
937,51845,TN,F,0,8.444444444,386.0,177,251.0,0,8524,0,83,231.0,220,R3,9.555555556,18.0
938,111485,AR,M,810,29.57142857,361.0,145,233.0,0,8563,0,52,182.0,199,C2,0.42857143000000164,30.0
939,75331,IA,F,4401,8.5,583.0,310,452.0,3,17243,1,78,371.0,385,T2,16.5,25.0
940,96448,IL,F,2101,6.909090909,760.0,393,510.0,2,10909@,2,78,451.0,441,T1,1.0909090910000003,8.0
941,88802,IL,M,3101,13.0,1711.0,479,683.0,34,26817,11,72,542.0,629,S1,12.0,25.0
942,183702,WA,F,4801,11.33333333,700.0,322,446.0,0,14360,7,47,415.0,356,T1,-1.3333333300000003,10.0
943,175535,OR,M,6101,10.6,904.0,339,510.0,9,20426,2,56,446.0,442,U1,9.4,20.0
944,35325,FL,M,1801,12.14285714,833.0,277,387.0,0,14317,8,21,350.0,329,C2,17.85714286,30.0
945,181655,WA,male,4212,15.0625,957.0,418,438.0,6,14668,6,54,417.0,423,C2,34.9375,50.0
946,95582,IL,F,0,15.0,607.0,279,442.0,4,19317,3,64,371.0,346,C2,6.0,21.0
947,14394,TX,M,6901,25.0,631.0,273,294.0,0,8650,10,28,278.0,288,T2,-15.0,10.0
948,81823,WI,male,4001,25.0,470.0,234,365.0,0,12277,1,89,355.0,271,R2,20.0,45.0
949,143470,CA,M,5201,15.14285714,4112.0,562,841.0,95,34677,18,50,798.0,725,U1,1.8571428599999997,17.0
950,77048,IA,F,3601,7.0,342.0,209,261.0,0,10728,0,59,214.0,241,C3,0.0,7.0
951,20962,NC,M,3801,15.0,668.0,296,337.0,1,11490,5,30,308.0,317,T2,0.0,15.0
952,58725,KY,M,1811,15.0,313.0,142,251.0,0,9665,0,87,165.0,210,R2,0.0,15.0
953,124104,TX,M,5002,15.25,427.0,455,580.0,0,18517,3,64,464.0,538,C2,7.75,23.0
954,65136,MI,F,3501,42.5,886.0,490,606.0,2,17633,5,83,536.0,570,T1,-22.5,20.0
955,132558,WY,male,4201,15.0,1034.0,511,610.0,0,30595,0,33,511.0,656,T1,0.0,15.0
956,82248,MN,M,2205,5.916666667,480.0,157,246.0,0,9020,1,80,184.0,214,R2,2.0833333329999997,8.0
957,38944,FL,M,5701,16.33333333,809.0,303,361.0,0,11303,19,27,319.0,342,U3,8.666666670000001,25.0
958,47111,AL,Male,2401,3.782608696,453.0,219,299.0,0,9654,0,90,264.0,263,R3,1.217391304,5.0
959,165620,CA,U,2801,3.152173913,1609.0,346,435.0,15,16568,11,60,435.0,404,U3,0.8478260870000001,4.0
960,59561,IN,M,6101,8.2,438.0,275,304.0,0,10632,0,75,324.0,282,R3,0.8000000000000007,9.0
961,27423,GA,F,0,9.166666667000001,442.0,218,286.0,0,9399,0,78,253.0,257,R3,-4.166666667000001,5.0
962,13484,FL,M,0,15.0,1034.0,488,555.0,1,19446,7,12,524.0,515,C1,-4.0,11.0
963,133491,ID,M,0,46.33333333,679.0,298,360.0,1,10779,3,37,327.0,332,T2,53.66666667,100.0
964,63000,IN,,0,20.0,351.0,192,235.0,0,8757,0,79,214.0,212,T3,5.0,25.0
965,187284,IA,F,0,8.666666667000001,614.0,222,363.0,0,13840,1,69,317.0,305,C2,1.3333333329999988,10.0
966,131423,CO,M,4812,14.8,881.0,327,382.0,1,12204,5,33,332.0,375,R2,10.2,25.0
967,22942,SC,F,2901,8.5,616.0,324,361.0,0,15746,4,51,334.0,348,C2,0.5,9.0
968,85579,MN,F,2001,20.0,522.0,227,347.0,0,12849,1,64,292.0,294,T2,0.0,20.0
969,3009,CA,F,4801,9.875,1184.0,324,368.0,0,13817,9,55,341.0,352,U3,10.125,20.0
970,105923,KS,F,1501,5.857142857,481.0,322,352.0,0,10909@,0,77,318.0,359,S2,1.1428571429999996,7.0
971,187722,MI,M,0,6.2,1348.0,662,788.0,22,30766,4,65,712.0,752,T1,0.7999999999999998,7.0
972,15566,NC,feamale,0,7.214285714,683.0,343,441.0,1,15482,1,77,398.0,377,R2,2.785714286,10.0
973,84745,MN,F,1601,6.590909091,604.0,318,376.0,1,12097,1,78,338.0,356,R2,0.40909090899999967,7.0
974,78172,WI,F,4401,15.0,1167.0,558,626.0,4,19797,4,71,576.0,597,C1,10.0,25.0
975,186334,IN,M,1908,8.947368421,836.0,222,442.0,8,16007,0,78,431.0,347,C3,1.0526315789999998,10.0
976,170767,CA,F,2001,12.5,1349.0,370,480.0,1,23716,15,24,418.0,436,C1,2.5,15.0
977,149152,CA,M,4401,20.0,4507.0,842,962.0,95,54642,17,50,1004.0,893,S1,0.0,20.0
978,959,IA,F,4404,7.3,586.0,349,465.0,1,15304,1,77,413.0,404,C2,2.7,10.0
979,179563,WA,male,5001,16.4,842.0,420,494.0,2,12894,41,24,419.0,476,S2,6.600000000000001,23.0
980,41243,FL,F,2201,9.818181818,556.0,246,330.0,0,10272,2,56,277.0,292,S2,2.1818181820000007,12.0
981,160500,CA,M,1406,7.333333333,1467.0,311,392.0,7,15108,8,61,323.0,356,C2,-2.3333333329999997,5.0
